,Pressure_Sensor_1,Pressure_Sensor_2,Pressure_Sensor_3,Flow_Rate_1,Flow_Rate_2,Flow_Rate_3,Pipe_Diameter,Leak_Label
07-11-2022 19:00,53.52126907,55.2905725,41.40842559,103.0435195,167.748039,188.2459659,8,0
07-11-2022 20:00,43.05982529,44.75306868,56.29828272,140.3306895,133.3519422,177.2337844,8,0
07-11-2022 21:00,48.83801274,50.39094136,42.59464971,117.623949,156.6074681,134.4492093,10,0
07-11-2022 22:00,44.14956582,54.25788999,52.18730672,119.6869797,164.5054478,156.2025884,10,0
07-11-2022 23:00,42.83019519,57.41926765,52.47055994,190.2476255,159.9772705,127.4626971,8,0
08-11-2022 00:00,42.03974651,42.60914095,56.2001833,105.8926371,193.2819297,100.1176909,10,0
08-11-2022 01:00,54.65982555,56.54906113,47.64274527,117.5444294,176.9639727,143.6407461,10,0
08-11-2022 02:00,47.70672145,42.13156544,54.87782594,158.8264139,186.4942566,128.1163621,10,0
08-11-2022 03:00,43.16152967,45.24022365,52.69444742,161.691087,165.3856508,172.3476864,10,1
08-11-2022 04:00,48.38089987,48.6519953,57.99932803,125.4429625,119.1529508,134.4855873,12,0
08-11-2022 05:00,56.20563933,43.40914323,54.04688136,157.0347034,124.1627504,197.6882233,10,0
08-11-2022 06:00,48.98054848,56.94912488,50.74112212,119.5168679,131.5427335,163.5029343,8,0
08-11-2022 07:00,42.32241681,58.12973908,53.45264006,186.0094457,154.1638462,107.8379378,10,0
08-11-2022 08:00,56.32488018,52.09338583,57.10967976,131.0962575,173.3885104,199.0268839,10,0
08-11-2022 09:00,53.61484166,49.37935202,56.9504481,145.5403352,135.8748961,134.9642193,10,0
08-11-2022 10:00,41.58921094,54.38323433,53.72234458,150.7541078,121.9120462,151.405518,10,0
08-11-2022 11:00,40.43513717,41.5175389,47.65769741,184.6610961,135.1298364,173.4273075,8,0
08-11-2022 12:00,44.33452749,51.52263153,46.49713643,199.4097169,123.5080821,115.8220863,12,0
08-11-2022 13:00,46.92164421,49.08898319,45.23720524,190.9862712,189.9065854,106.9825802,12,1
08-11-2022 14:00,50.63753143,41.63313897,55.63686573,136.3654092,101.8812812,162.1484885,8,0
08-11-2022 15:00,53.30499599,56.55831902,56.00209612,132.9332432,126.2635861,190.4790607,10,0
08-11-2022 16:00,49.62589111,43.72762137,40.4494698,109.8487672,159.8907173,123.6275378,10,0
08-11-2022 17:00,43.13634593,48.97928404,54.85908614,198.6373584,199.2077316,180.7928543,10,0
08-11-2022 18:00,48.97345917,52.39190111,44.87326779,129.1730831,141.8828934,153.0084322,10,0
08-11-2022 19:00,52.80031815,45.53195007,57.25263283,105.6083204,104.6504667,119.8096549,12,0
08-11-2022 20:00,58.85351413,54.34028377,51.3535469,160.3365468,174.1280086,196.5642498,10,0
08-11-2022 21:00,45.86041652,58.15515194,40.70554007,180.8189397,175.0600166,183.5124098,8,0
08-11-2022 22:00,40.64617198,59.0752231,54.12707256,110.4514016,131.338122,129.3040404,10,0
08-11-2022 23:00,49.90603306,44.2690731,41.97908023,138.5418399,158.8394695,148.6344253,8,0
09-11-2022 00:00,43.11454131,59.65917144,44.74296311,143.4617739,125.7927907,182.2002574,8,0
09-11-2022 01:00,43.65350354,58.97454826,56.52371481,179.0525621,179.0111288,183.8881982,10,0
09-11-2022 02:00,51.45511213,56.57090613,52.78222923,150.8337912,183.3428579,136.3149238,12,0
09-11-2022 03:00,49.43586591,43.19364942,56.2305229,162.0279161,127.6183917,170.5518961,8,0
09-11-2022 04:00,46.14909982,45.66275014,59.54806342,173.6128621,122.791513,148.0427137,8,0
09-11-2022 05:00,58.4139762,40.40192258,42.40097324,148.7811134,115.080428,172.8431429,12,0
09-11-2022 06:00,53.5887389,43.84907415,45.17916957,160.1717741,146.6178653,126.1630739,8,0
09-11-2022 07:00,55.98651813,53.62567551,44.97802619,191.8720687,165.3650875,109.0245389,8,0
09-11-2022 08:00,50.47046607,44.40572475,42.74359741,191.7866151,103.6258324,154.8444287,10,0
09-11-2022 09:00,55.9592904,43.01759955,57.57748051,156.6722582,108.4877223,190.6293449,10,0
09-11-2022 10:00,56.10622933,43.27552186,58.46247613,191.7464205,150.3099992,196.1879776,8,0
09-11-2022 11:00,50.27531433,49.47266291,42.64951217,163.0831928,101.2207089,186.3423277,12,0
09-11-2022 12:00,54.92289681,50.61507872,45.12752669,176.1695543,154.7891287,127.4640236,8,0
09-11-2022 13:00,53.46999489,48.23484637,56.25470172,184.2012278,176.9923014,138.5535458,10,0
09-11-2022 14:00,49.54372804,44.70787548,48.47136849,119.172849,171.2641978,153.1338584,10,0
09-11-2022 15:00,56.24569955,47.45265726,51.4691547,111.2213782,184.239999,175.8459617,8,0
09-11-2022 16:00,51.43974845,43.81536935,50.25932536,118.881369,172.9272925,155.8664749,12,0
09-11-2022 17:00,58.04721643,57.4228429,45.96725537,163.9712611,154.0915764,182.7938647,12,0
09-11-2022 18:00,50.06361698,49.14371697,43.85912653,143.1358712,125.4003503,117.8427452,12,0
09-11-2022 19:00,53.40149086,47.70301285,58.20006097,173.8916412,140.9198822,142.7362422,10,0
09-11-2022 20:00,54.04120935,49.48360507,57.15399561,183.8554118,137.8015445,149.7038373,8,0
09-11-2022 21:00,55.02397478,41.99970368,58.06500192,187.9237651,178.0118793,134.9653461,8,0
09-11-2022 22:00,58.45487539,51.62377255,56.35801495,168.9797023,176.917081,105.3755287,8,0
09-11-2022 23:00,45.03372794,58.0131868,46.36807974,122.2893262,109.8918931,155.3371139,12,0
10-11-2022 00:00,45.81986119,42.6357847,47.0441375,108.6546248,157.8359445,113.6934334,12,0
10-11-2022 01:00,56.66177767,51.58820223,58.47546416,198.7635971,115.3868113,107.2004558,10,0
10-11-2022 02:00,55.43834633,48.19795839,41.31227,150.2924085,172.5631607,175.412628,10,0
10-11-2022 03:00,50.24575086,44.9413839,41.06715002,134.9279406,118.4286944,137.1978598,12,0
10-11-2022 04:00,44.13157966,55.1267819,41.61612028,126.8016615,163.6783712,153.2215449,8,0
10-11-2022 05:00,41.75246111,58.20137946,53.34091587,194.9839773,116.223305,141.339639,12,0
10-11-2022 06:00,43.68363899,43.53750428,56.85926206,161.5334591,189.9552765,177.0546949,8,0
10-11-2022 07:00,45.82184498,42.03023516,57.24942914,110.4643255,143.0126556,195.9028828,12,1
10-11-2022 08:00,56.22520968,51.71655088,50.83536473,100.5794535,135.8284588,117.4709211,10,0
10-11-2022 09:00,55.47976452,46.51314011,55.41692296,164.7112209,196.5623289,170.9189507,10,0
10-11-2022 10:00,54.00429161,53.48817994,56.58338363,167.9456501,190.9743081,155.5711157,12,0
10-11-2022 11:00,41.28385867,49.69245533,58.01226206,109.836492,176.0248448,106.7677231,8,0
10-11-2022 12:00,47.05803845,52.37594206,41.02454428,150.1694891,109.150343,129.5734169,10,1
10-11-2022 13:00,58.7423465,40.08150203,45.48216557,168.2408075,103.009832,107.303513,12,0
10-11-2022 14:00,52.76009289,49.20179457,49.14714735,186.9852151,124.3918667,121.9725599,10,0
10-11-2022 15:00,53.85247735,58.12188713,53.42671164,125.2615887,123.727033,116.2533359,12,0
10-11-2022 16:00,43.96328096,46.04078282,50.7792389,158.372753,174.8146049,138.4625951,12,0
10-11-2022 17:00,54.78819582,57.62981359,50.2287162,101.5218995,134.6022716,114.9378592,8,0
10-11-2022 18:00,48.48068243,59.95379264,57.93023976,155.5273832,179.6264745,133.2472899,12,0
10-11-2022 19:00,58.32813443,46.16440945,41.79472789,187.2734726,121.0616062,175.2944617,10,0
10-11-2022 20:00,55.31380589,54.85618326,47.7045718,160.3674052,103.326885,147.6740091,12,1
10-11-2022 21:00,58.60285089,58.95895504,47.84205708,192.6343924,124.0261133,100.6740502,10,0
10-11-2022 22:00,46.77002609,45.76665494,40.02330826,141.4242182,189.0131516,171.8031246,12,1
10-11-2022 23:00,40.88741408,58.93869137,48.54155219,153.0424335,143.0326776,104.5176579,8,0
11-11-2022 00:00,46.87313281,41.35169733,42.7582014,158.866447,126.5058129,123.7838109,10,0
11-11-2022 01:00,50.02839156,51.48031853,54.26421302,172.6240221,142.4349298,187.9935649,12,0
11-11-2022 02:00,45.76908527,45.69033161,49.7276093,130.8674858,189.9032142,168.8248751,10,0
11-11-2022 03:00,57.19402468,42.25433588,43.01976458,168.5402673,117.3784488,189.4732425,12,0
11-11-2022 04:00,44.05121325,43.88050895,41.22915077,175.8778966,155.2200906,127.8799634,10,0
11-11-2022 05:00,41.66004824,53.22760801,41.31727006,175.7720841,139.6415599,170.8263119,12,0
11-11-2022 06:00,55.39849242,52.15197893,52.7540774,162.3349698,128.084065,108.4643295,12,1
11-11-2022 07:00,59.36986312,52.04782637,54.23112947,109.2810412,195.3472608,163.5505163,12,0
11-11-2022 08:00,44.64262085,44.7676519,55.64243104,167.9058206,112.13954,134.9396393,10,0
11-11-2022 09:00,52.70877946,44.94914559,40.10222512,134.0913832,194.6258477,137.6767553,8,0
11-11-2022 10:00,48.45931486,42.57971054,53.14760978,120.4069353,108.3498266,109.2869467,10,0
11-11-2022 11:00,40.77083973,44.35859483,49.02304152,176.4336242,148.6241534,173.5576133,10,0
11-11-2022 12:00,50.27303327,40.75027975,48.84935004,174.5546621,118.697649,107.2139189,10,0
11-11-2022 13:00,48.17614852,46.50449573,57.90528985,152.4505703,109.8689119,191.1489369,12,0
11-11-2022 14:00,54.62368422,42.27142781,50.11487438,192.2736426,183.5065165,148.8288221,8,0
11-11-2022 15:00,45.72581801,47.54198803,40.68274945,178.4839287,112.383131,154.175613,12,0
11-11-2022 16:00,52.70471133,59.10372911,41.33890226,143.9281794,109.1142671,178.5620573,8,0
11-11-2022 17:00,44.21171107,53.4241619,52.64319066,152.9134942,185.8197324,126.0617378,12,0
11-11-2022 18:00,44.46327264,48.49117288,51.2937392,197.5391093,180.7404769,185.7931731,10,0
11-11-2022 19:00,45.41872022,46.74676831,52.74877562,122.8449388,186.0965131,122.8852586,8,0
11-11-2022 20:00,45.34798952,44.82948489,54.10003766,115.5099789,168.0533036,117.3533329,10,0
11-11-2022 21:00,42.69138278,59.74564644,49.53703159,173.4039194,153.6123289,131.0634472,8,0
11-11-2022 22:00,58.22579627,42.74231415,46.17426778,182.4580865,191.0441326,183.7571628,12,1
11-11-2022 23:00,45.75957784,52.77559445,58.65637379,111.0128761,189.3593101,189.6215106,10,0
12-11-2022 00:00,50.54055745,53.12399643,47.3487123,130.1014721,138.3551684,121.2579798,10,0
12-11-2022 01:00,50.94129451,58.77934805,49.6121675,187.1737908,174.0339918,170.5962528,12,0
12-11-2022 02:00,42.86644276,55.45443144,52.39031485,195.5996837,168.6329522,157.0488315,8,0
12-11-2022 03:00,51.66843295,44.05006879,48.1531189,153.3474066,196.4997987,169.1059379,8,0
12-11-2022 04:00,58.81631172,45.74732373,52.25976196,133.760868,177.2126889,109.6999936,10,1
12-11-2022 05:00,50.15234477,40.06733767,59.46632932,109.0391058,128.0553037,110.0084837,10,0
12-11-2022 06:00,46.80361553,40.46408744,47.27532207,178.9467658,135.5978496,183.8058188,8,0
12-11-2022 07:00,51.64318377,59.71621379,53.04995783,147.1743365,179.303154,188.0338918,10,0
12-11-2022 08:00,56.33051678,45.66513432,55.40388913,148.4281477,196.5978403,198.85903,12,1
12-11-2022 09:00,53.91501738,41.82093723,50.68148811,173.9871243,172.8964079,157.7118951,12,0
12-11-2022 10:00,53.83911883,59.77460563,40.2915622,196.6817511,154.5282314,177.8091095,8,0
12-11-2022 11:00,54.97816585,57.33196207,58.75924433,142.3166586,127.8696453,187.3866541,8,0
12-11-2022 12:00,50.35942861,58.84994529,45.41258308,107.4390374,177.7997492,127.6342881,8,0
12-11-2022 13:00,57.5392267,57.8805677,56.6661273,105.0853995,111.0029187,113.4184636,8,0
12-11-2022 14:00,42.04788472,46.52206041,59.02937767,192.5492103,164.7008479,170.9332481,8,0
12-11-2022 15:00,47.7272014,42.8444381,45.28007181,160.1139286,164.14636,143.4546615,8,0
12-11-2022 16:00,56.24635427,48.44939439,43.43065135,185.7394615,152.0650499,154.487616,10,0
12-11-2022 17:00,40.76030718,41.11812248,48.60536316,128.6893757,178.1025189,143.5919321,10,0
12-11-2022 18:00,44.67942777,40.17122072,53.41660777,166.1161902,156.1951388,115.8607264,12,0
12-11-2022 19:00,43.77133133,52.25519646,59.6051427,139.6243333,144.2667186,163.076843,12,0
12-11-2022 20:00,42.31108882,44.58055908,44.40592508,126.0971137,187.4032622,154.082674,12,0
12-11-2022 21:00,46.75852235,47.00134566,53.04391709,124.7480831,127.4260123,181.9743696,8,0
12-11-2022 22:00,56.93709506,52.83890319,56.83640571,136.7052368,114.3838737,109.0404189,10,0
12-11-2022 23:00,51.46055656,44.0620662,50.3481686,158.9323239,101.3081632,148.7131547,8,0
13-11-2022 00:00,50.40190181,58.13198363,57.71480934,193.1586055,130.6289083,178.1448818,12,0
13-11-2022 01:00,55.38309592,43.69658439,53.53849371,121.1238683,180.4193969,106.2863398,8,1
13-11-2022 02:00,50.39449518,54.1563213,57.37118808,113.537585,105.1065512,115.2025757,10,0
13-11-2022 03:00,49.39087971,56.02417458,51.97716812,144.0434538,113.1064024,173.3707422,10,0
13-11-2022 04:00,43.13959871,51.53153105,52.65043302,171.2396095,111.4004109,183.649713,8,0
13-11-2022 05:00,45.79245846,44.28266639,47.40074562,138.3077132,135.6616883,176.6801693,8,0
13-11-2022 06:00,49.85006972,58.79018349,40.37357465,155.0981057,102.0911367,149.979434,10,0
13-11-2022 07:00,50.83496021,43.8498121,42.34977176,160.9492305,174.1739048,190.4809725,8,0
13-11-2022 08:00,53.21144197,52.14746608,40.60627508,148.3257178,197.5034751,163.9477545,10,1
13-11-2022 09:00,53.53263168,53.89255603,59.08655431,100.8024886,189.012494,166.6617652,8,0
13-11-2022 10:00,59.68993522,40.94265633,47.60464938,119.0984414,125.8497689,115.1414718,8,0
13-11-2022 11:00,57.8854859,41.84125403,59.53949046,162.9057952,109.7192503,158.2088847,12,0
13-11-2022 12:00,44.66605629,57.90068298,50.61793807,132.1292642,123.0666133,179.645917,8,0
13-11-2022 13:00,56.97668121,42.46867987,58.42598247,107.6418081,135.8011741,189.0345648,8,1
13-11-2022 14:00,47.39218186,40.21909506,50.64940819,141.2092346,191.0599532,108.2695775,8,1
13-11-2022 15:00,54.87996801,51.94496268,59.762759,144.5901332,146.2446279,110.714168,12,0
13-11-2022 16:00,52.56138567,49.13353666,58.96043361,191.5191032,102.4937528,195.9327312,12,0
13-11-2022 17:00,58.91148499,48.46153189,41.9677883,195.8230575,102.9650781,111.9445115,8,0
13-11-2022 18:00,58.78114837,47.53845056,51.7002876,186.9791925,167.1439263,114.8897127,12,1
13-11-2022 19:00,55.83875307,59.5648118,42.89917513,198.2645527,146.8839071,140.5320732,12,1
13-11-2022 20:00,44.76662527,40.98691625,45.92738588,165.7498817,125.2037444,185.9632609,10,0
13-11-2022 21:00,45.23994821,56.96931207,46.8067129,156.1640073,117.9626218,167.5662338,12,0
13-11-2022 22:00,56.88565888,56.19578298,52.20649667,106.475463,145.7995215,123.6951194,10,0
13-11-2022 23:00,51.10004347,46.19992646,40.38056105,163.3358959,160.4977467,137.2213135,12,0
14-11-2022 00:00,43.91451817,57.5706643,53.22338722,171.7470043,128.0267197,100.768418,8,0
14-11-2022 01:00,48.22297492,52.36077127,57.17784148,176.3332175,180.3690037,138.6296415,8,0
14-11-2022 02:00,43.31893215,46.51261475,46.4787263,155.3478599,174.4028886,122.3849168,12,0
14-11-2022 03:00,58.40594273,52.86890437,43.67506096,167.3611144,156.717592,188.8794284,12,0
14-11-2022 04:00,50.3838281,47.07530479,53.20297116,130.8295892,107.5614539,112.9393776,12,0
14-11-2022 05:00,43.61176637,53.51352794,49.27442328,163.4282134,152.295974,110.1991501,10,0
14-11-2022 06:00,45.56396229,44.39510367,47.59452002,122.362573,189.0337025,105.9377418,8,0
14-11-2022 07:00,48.55995406,56.44235822,51.4555952,133.901241,190.9137826,138.4142717,10,0
14-11-2022 08:00,51.56688086,43.57650522,47.18836717,183.0669666,152.6831852,142.420505,8,1
14-11-2022 09:00,54.1577771,52.64789738,46.01288584,126.1953935,194.2734061,125.758451,10,0
14-11-2022 10:00,51.13393677,55.83508862,46.60467875,160.0389717,107.0944387,176.0231078,12,0
14-11-2022 11:00,40.36675069,57.76881895,51.88569529,181.9198779,107.2764545,152.9344616,8,0
14-11-2022 12:00,48.64169354,59.16783772,40.13730716,141.8893521,104.5861813,134.5900885,12,0
14-11-2022 13:00,42.7252445,52.78067775,54.32958232,132.5614775,145.9366354,132.5346598,8,1
14-11-2022 14:00,46.59311362,59.34428099,56.35364391,139.3648604,117.6949501,140.3053777,12,0
14-11-2022 15:00,41.23899696,41.52140723,58.47109978,162.2473109,146.9815437,135.6286109,12,0
14-11-2022 16:00,56.02717054,49.49835699,43.04504034,131.9917565,138.0826731,110.4290071,12,0
14-11-2022 17:00,57.07036686,45.48682001,50.44278211,187.5354472,194.6745701,146.209282,8,0
14-11-2022 18:00,42.82485932,51.99452529,40.08837214,163.3910347,184.7496057,169.0997744,8,0
14-11-2022 19:00,40.52532728,45.45535773,48.00382145,114.9191572,131.9467693,167.4407844,12,0
14-11-2022 20:00,40.97354194,58.96287026,48.07981726,161.5668956,189.872685,155.4245792,12,0
14-11-2022 21:00,56.0917913,52.96759612,43.92748868,174.5682204,112.6649195,186.5414854,12,1
14-11-2022 22:00,46.70759676,54.55931765,55.99838837,191.4246612,172.8363565,106.6311112,8,0
14-11-2022 23:00,59.44993986,50.43553206,43.8514017,105.1122296,199.3114156,150.8404051,8,0
15-11-2022 00:00,57.47861449,42.93328173,51.7056157,108.2876956,151.4586377,174.5605541,8,0
15-11-2022 01:00,41.1126871,57.72094947,50.80037793,162.2028297,182.8704472,110.6195532,8,0
15-11-2022 02:00,47.89882883,48.18802669,43.87275695,114.0563613,186.6723328,104.991382,8,0
15-11-2022 03:00,47.66921661,49.75341953,53.55131726,117.6420476,153.297386,196.487203,10,0
15-11-2022 04:00,56.29056248,45.96582924,40.57362142,187.6164076,113.8822387,139.0028966,12,0
15-11-2022 05:00,57.55464037,46.88842339,45.01499708,170.4377671,131.7101516,155.6583618,12,1
15-11-2022 06:00,46.26541416,55.85291579,50.36996365,131.7638042,184.5791612,171.534179,8,0
15-11-2022 07:00,47.87539576,53.00482766,55.69293248,130.7114107,108.1964732,146.7762163,10,0
15-11-2022 08:00,53.72373331,48.1091744,45.45867153,165.158516,126.2248078,194.0678053,12,0
15-11-2022 09:00,54.80889949,46.9001605,40.94051586,103.4298965,171.3239652,196.6047315,8,0
15-11-2022 10:00,50.3453869,40.14282423,57.57896938,175.6730516,120.711278,187.0467694,8,0
15-11-2022 11:00,47.06918882,54.70369227,54.8416781,199.5682254,117.4594233,133.0537406,12,1
15-11-2022 12:00,52.68026358,59.28004427,46.5871515,190.8397449,131.2629403,113.8448831,8,0
15-11-2022 13:00,40.11413999,51.92510586,53.11533396,113.8528047,151.9319177,176.9775175,12,0
15-11-2022 14:00,47.01044323,43.47442427,50.66213211,124.6737767,194.203271,179.7411559,8,0
15-11-2022 15:00,57.41636713,48.26761092,59.76705928,125.9626034,161.9339255,197.8495993,10,0
15-11-2022 16:00,51.56221694,59.25186403,43.50973226,120.8797263,172.2636027,141.1145821,8,0
15-11-2022 17:00,43.01394694,59.14066985,49.46884291,180.5937998,141.9727149,175.7998994,10,0
15-11-2022 18:00,52.07430192,40.86239134,51.5692024,102.7838939,168.9723115,193.7900837,8,0
15-11-2022 19:00,40.17831603,49.04212636,52.16698595,149.5914832,171.2010289,166.8813518,12,0
15-11-2022 20:00,44.41907674,58.18424871,56.56808955,164.8299945,194.6354789,148.3918403,10,0
15-11-2022 21:00,57.12380895,56.19678166,45.32860937,157.9891603,196.2468163,113.2724375,8,0
15-11-2022 22:00,51.90021779,50.28780678,46.45578096,135.8444142,183.9906536,167.4905161,10,0
15-11-2022 23:00,48.82331422,47.75176015,41.52471522,104.4932494,121.8696053,138.1713079,12,0
16-11-2022 00:00,46.0115355,40.33385501,53.55087976,195.9701526,185.2880845,112.9798748,10,0
16-11-2022 01:00,47.07538106,53.59587972,52.41432382,197.7931483,173.9882805,158.691643,8,1
16-11-2022 02:00,54.17615175,50.05041239,40.58163125,155.1768233,188.3898709,185.3060724,12,0
16-11-2022 03:00,42.91000607,44.82557259,46.33339209,197.3671985,107.4518478,143.9922345,12,0
16-11-2022 04:00,55.87097548,48.94795098,45.53936691,176.4606694,124.5661088,107.5295854,10,0
16-11-2022 05:00,57.25342421,53.65771351,55.98247129,108.897169,100.1280611,119.9638848,10,0
16-11-2022 06:00,42.54021785,44.7179054,48.64488245,106.3409336,105.8334227,141.8560317,8,0
16-11-2022 07:00,56.7574623,41.94165144,40.06136322,142.5037,119.6532947,105.6685678,10,0
16-11-2022 08:00,55.75857935,52.369564,47.33417393,154.4001728,119.8139311,174.1737259,10,0
16-11-2022 09:00,55.10405052,47.51547622,57.27144109,134.7428546,199.4544769,170.4873809,12,1
16-11-2022 10:00,54.36379361,50.16429737,45.42421981,106.2433181,111.8862762,132.8422477,12,1
16-11-2022 11:00,43.11631361,51.94850696,58.94066223,122.2933766,107.7923715,105.629295,8,0
16-11-2022 12:00,49.68805333,50.31680925,41.24179063,193.1519779,146.2814507,138.3231283,10,1
16-11-2022 13:00,56.63717728,53.05506502,40.24415556,191.8951109,156.1611879,121.4150365,8,1
16-11-2022 14:00,54.47579832,48.24613498,55.72534041,135.3747987,192.371549,147.8572252,10,0
16-11-2022 15:00,48.81513405,47.47576735,45.75936104,187.2651348,187.1421513,172.9751098,12,0
16-11-2022 16:00,56.39582099,50.45378652,51.95173286,129.9586481,132.461983,103.643457,8,0
16-11-2022 17:00,49.95113625,43.99217746,41.06665544,127.9109898,140.7268602,120.5138164,8,0
16-11-2022 18:00,55.56014603,53.33863444,47.88921413,146.837403,105.9825978,162.4959907,12,0
16-11-2022 19:00,44.51330339,43.98099925,43.79454132,129.6912806,164.5564762,128.1921837,10,0
16-11-2022 20:00,51.52008252,48.20838556,55.51524186,190.7951336,125.5616794,184.0866359,10,1
16-11-2022 21:00,59.21962656,51.21284724,55.32044678,170.9030293,125.5333389,180.1655721,8,1
16-11-2022 22:00,56.87962066,58.28008459,48.86933533,131.0565362,118.7409085,147.6243457,8,1
16-11-2022 23:00,55.01071009,41.09244512,48.9218396,152.9206252,172.2566415,191.4386914,12,0
17-11-2022 00:00,57.84085803,47.24454773,51.66159671,126.7451099,159.5262533,183.5600089,12,0
17-11-2022 01:00,48.89167213,57.11800269,49.68212636,156.1315795,109.5689372,158.6359676,12,0
17-11-2022 02:00,45.4707666,41.83329521,50.04223983,142.9468166,178.9720972,118.4553352,12,0
17-11-2022 03:00,50.53876996,52.09705229,45.57671169,146.6832209,139.6709491,132.2122743,8,0
17-11-2022 04:00,47.61725965,45.83271398,49.98441219,126.8785357,190.0928377,150.5367981,10,0
17-11-2022 05:00,43.33436322,52.8001634,45.95457894,133.6304665,178.6501427,140.4937088,12,0
17-11-2022 06:00,47.12976419,49.00805292,55.73471045,171.505119,105.4711586,108.1661128,10,0
17-11-2022 07:00,58.64441773,51.55849866,55.47375611,151.1145438,177.6627345,190.1188754,12,0
17-11-2022 08:00,50.36623364,46.95127968,59.51284379,110.9906907,168.0086489,110.5564283,10,0
17-11-2022 09:00,56.59032548,44.09215328,55.18722791,129.5065601,109.1412189,191.2030881,8,0
17-11-2022 10:00,42.56455204,49.65623131,45.47806539,184.444718,114.7018301,150.8521333,10,0
17-11-2022 11:00,47.69077941,49.94629489,47.03419947,186.2715614,190.0590883,100.8800494,10,1
17-11-2022 12:00,41.59636069,49.75038562,53.97314176,193.8024361,140.4078035,110.4256123,12,0
17-11-2022 13:00,48.26430666,57.22360342,45.06534336,168.1688136,147.2350618,156.0041762,10,0
17-11-2022 14:00,44.99449395,58.14830892,58.9655707,141.6817603,184.1086993,152.7968693,8,0
17-11-2022 15:00,51.82791868,45.25998328,58.06518937,178.6435827,155.6220264,109.5921026,12,0
17-11-2022 16:00,59.36827451,49.99277235,43.34463174,161.327856,117.9702855,151.4140916,12,0
17-11-2022 17:00,56.60449441,43.02825652,45.45268161,171.0210222,133.712537,147.8914663,12,0
17-11-2022 18:00,50.49481431,47.23573945,46.05872445,134.3940171,168.2615794,176.3405505,10,0
17-11-2022 19:00,45.3230875,41.11653037,48.10154354,134.4447054,187.8358204,122.217449,12,1
17-11-2022 20:00,52.48663305,51.48875477,57.28402877,195.2699644,181.4867975,100.2949145,10,0
17-11-2022 21:00,44.40518288,45.18942563,40.64843816,141.015368,156.8810708,139.263927,8,0
17-11-2022 22:00,52.79754683,43.70653924,41.20208949,120.7339701,113.6727309,184.4530019,8,0
17-11-2022 23:00,55.09903803,41.92237882,57.0082393,113.6690113,115.9395072,140.0708056,12,0
18-11-2022 00:00,50.18911453,45.41722975,40.7794944,154.5542992,197.3150263,140.4624972,8,1
18-11-2022 01:00,54.38475762,43.30113064,43.30482494,143.7343494,112.8503542,186.5175654,8,1
18-11-2022 02:00,44.85598621,41.7398929,50.36555095,159.2446996,166.776378,132.7500371,8,0
18-11-2022 03:00,55.79824559,51.43130585,49.38507221,152.0198057,128.2004023,176.7334273,10,0
18-11-2022 04:00,43.99453934,55.89036062,59.13818076,140.8796524,153.0551827,138.0565894,8,0
18-11-2022 05:00,49.43866434,47.91094661,41.09186266,106.1392394,110.5265482,166.1393954,12,0
18-11-2022 06:00,53.60294238,51.64150253,56.61351423,194.4957384,177.125126,174.3267915,8,0
18-11-2022 07:00,56.2919886,59.46784045,46.09022879,167.5583344,121.913772,101.1511604,8,0
18-11-2022 08:00,44.81492211,51.79251561,50.40217765,196.4161949,140.1806184,151.8128598,8,0
18-11-2022 09:00,43.7888907,51.05735705,48.536024,135.0431375,111.7653702,194.2954767,8,0
18-11-2022 10:00,45.42317872,51.72100358,54.73897061,129.4588855,137.9292839,185.2750195,8,0
18-11-2022 11:00,40.48014209,52.85024649,58.11652118,152.4651969,185.0075387,123.5160022,8,0
18-11-2022 12:00,53.16686992,51.54960692,56.01704404,148.0495858,152.2067948,164.5520145,10,0
18-11-2022 13:00,44.29896171,58.44589266,52.40554655,130.0319719,134.5553228,180.2172764,12,1
18-11-2022 14:00,58.91389065,54.06505876,40.28403357,189.7654809,125.010532,160.7379814,8,0
18-11-2022 15:00,52.62625383,53.53487873,56.08062924,180.5933993,192.4980581,195.8942609,12,0
18-11-2022 16:00,43.09215157,59.42807519,59.02143498,195.6597271,143.5317622,147.633985,8,0
18-11-2022 17:00,59.10018579,56.35606556,48.51105861,162.0577441,168.6928432,122.5750758,8,0
18-11-2022 18:00,59.27461974,44.24898713,52.16895148,103.2894833,178.188561,127.9217764,12,0
18-11-2022 19:00,45.57447683,49.13731643,40.96524896,181.4538282,196.4039627,186.8377011,8,0
18-11-2022 20:00,41.25181477,57.1296456,45.45541918,188.1621974,155.7235059,185.6103318,8,0
18-11-2022 21:00,49.37319616,52.78094982,49.42003378,174.0941308,118.7077523,112.2521293,12,0
18-11-2022 22:00,46.10947831,44.59453268,51.603384,121.6935601,150.3256467,165.2986415,10,0
18-11-2022 23:00,51.49129741,46.85724769,40.74960054,149.0448385,135.7075572,185.7948919,8,0
19-11-2022 00:00,40.18524,52.60614704,51.20233958,171.4563471,190.2008073,107.5392356,8,0
19-11-2022 01:00,42.43687751,58.28381463,49.85353108,129.4557611,104.4821936,130.7508447,12,0
19-11-2022 02:00,49.8266303,59.9289526,54.61135582,139.3007218,151.6431659,108.2339319,12,0
19-11-2022 03:00,57.21634507,42.8206218,58.64946469,165.6794908,159.0688568,114.2728606,12,0
19-11-2022 04:00,45.46278337,55.47882694,43.12970234,190.8146714,107.2573983,196.875964,10,1
